Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MVP Run,,,,2019-05-28 15:43:09,2019-05-28 15:43:22,13.398s,FAILED
,,,,,,,
Test Cases/MVP weather,,,,2019-05-28 15:43:10,2019-05-28 15:43:22,12.555s,FAILED
"openBrowser(""https://127.0.0.1:8443"")",,,,2019-05-28 15:43:11,2019-05-28 15:43:22,11.585s,FAILED
